,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release,Released_after_2017,Explicit_false,Explicit_true,album,compilation,single,bolero,boy band,country,dance/electronic,else,funk,hip hop,house,indie,jazz,k-pop,latin,metal,opm,pop,r&b/soul,rap,reggae,reggaeton,rock,trap,syuzhet_norm,bing_norm,afinn_norm,nrc_norm,syuzhet,bing,afinn,nrc,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,n_words,anger_norm,anticipation_norm,disgust_norm,fear_norm,joy_norm,sadness_norm,surprise_norm,trust_norm,negative_norm,positive_norm,anger_norm2,anticipation_norm2,disgust_norm2,fear_norm2,joy_norm2,sadness_norm2,surprise_norm2,trust_norm2,negative_norm2,positive_norm2,negative_bog_jr,positive_bog_jr,Bayes,Negative_Bayes,Neutral_Bayes,Positive_Bayes,LDA_Topic,Celebrate,Desire,Explore,Fun,Hope,Love,Nostalgia,Thug,bing_norm_negative,bing_norm_neutral,bing_norm_positive,Argentina,Australia,Austria,Belgium,Brazil,Canada,Chile,Colombia,Costa Rica,Denmark,Ecuador,Finland,France,Germany,Global,Indonesia,Ireland,Italy,Malaysia,Mexico,Netherlands,New Zealand,Norway,Peru,Philippines,Poland,Portugal,Singapore,Spain,Sweden,Switzerland,Turkey,UK,USA,Popu_max,Top10_dummy,Top50_dummy,Cluster
26836,33.6,oh my god,Alec Benjamin,single,pop,2130472,False,Oh My God,2/13/2020,1,3,0,0,5,-7,0,0,0,0,0,0,156,187728,4,pop,275.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,-0.4,-1.0,-2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,300.0,0.003333333,0.006666667,0.003333333,0.003333333,0.003333333,0.003333333,0.006666667,0.003333333,0.003333333,0.003333333,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.5,0.5,0.0,0.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,159,0,0,english speaking and nordic
26848,1018.95,juice wrld speaks from heaven - outro,Juice WRLD,album,chicago rap,13266070,True,Legends Never Die,7/10/2020,21,21,0,0,9,-14,0,0,0,0,0,0,125,30583,3,rap,127.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,0.0,3.0,3.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,41.0,0.024390244,0.024390244,0.024390244,0.024390244,0.024390244,0.024390244,0.024390244,0.0,0.024390244,0.024390244,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.0,0.5,0.5,0.0,3.0,-1.0,1.0,0.0,0.0,Nostalgia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,1,english speaking and nordic
26862,1727.2,help me out,Maroon 5 - Julia Michaels,single,pop,27713137,False,Help Me Out,10/6/2017,1,1,0,0,11,-4,1,0,0,0,0,0,115,193604,4,pop,1135.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004545455,0.004545455,,,,,,,,,0.5,0.5,0.0,0.0,-1.0,1.0,0.0,0.0,Celebrate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,0,0,english speaking and nordic
26897,3280.4,girls need love  - remix,Summer Walker - Drake,album,pop,1739825,True,Last Day Of Summer,10/19/2018,13,13,0,0,6,-9,0,0,0,0,0,0,97,222374,4,pop,757.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,0.0,1.0,3.9,3.0,0.0,3.0,1.0,4.0,1.0,3.0,4.0,4.0,1.0,5.0,5.0,8.0,336.0,0.00297619,0.011904762,0.00297619,0.008928571,0.011904762,0.011904762,0.00297619,0.014880952,0.014880952,0.023809524,0.043478261,0.173913043,0.043478261,0.130434783,0.173913043,0.173913043,0.043478261,0.217391304,0.384615385,0.615384615,2.0,13.0,1.0,0.0,0.0,1.0,Desire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0,0,english speaking and nordic
26913,1988.2,save that shit,Lil Peep,album,emo rap,5305740,False,Come Over When You're Sober (Part One),8/14/2017,2,7,0,0,2,-8,1,0,0,0,0,0,105,231547,4,rap,1188.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.4,-3.0,-3.0,-1.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,292.0,0.006849315,0.0,0.006849315,0.003424658,0.006849315,0.006849315,0.0,0.003424658,0.010273973,0.006849315,0.2,0.0,0.2,0.1,0.2,0.2,0.0,0.1,0.6,0.4,2.0,5.0,-1.0,1.0,0.0,0.0,Desire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,1,english speaking and nordic
26934,52.8,for a better day,Avicii,album,big room,18439913,False,Stories,10/2/2015,5,14,0,0,2,-3,0,0,0,0,0,0,134,206067,4,house,1861.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,-1.0,1.65,0.0,9.0,-1.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,4.0,3.0,181.0,0.0,0.005524862,0.005524862,0.011049724,0.016574586,0.011049724,0.0,0.005524862,0.022099448,0.016574586,0.0,0.1,0.1,0.2,0.3,0.2,0.0,0.1,0.571428571,0.428571429,0.0,13.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,0,0,english speaking and nordic
26968,2778.0,hello,Pop Smoke - A Boogie Wit da Hoodie,album,brooklyn drill,2441830,True,Shoot For The Stars Aim For The Moon (Deluxe),7/20/2020,30,34,0,0,10,-5,0,0,0,0,0,0,130,190534,4,trap,117.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,1.0,0.8,0.0,3.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,286.0,0.0,0.006993007,0.0,0.003496503,0.006993007,0.006993007,0.003496503,0.01048951,0.006993007,0.013986014,0.0,0.181818182,0.0,0.090909091,0.181818182,0.181818182,0.090909091,0.272727273,0.333333333,0.666666667,0.0,2.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,0,0,english speaking and nordic
26987,473.6,idk you yet,Alexander 23,single,indie pop,106664,False,IDK You Yet,4/9/2020,1,1,0,0,1,-11,1,0,0,0,0,0,76,184638,1,pop,219.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.95,2.0,4.0,4.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,4.0,193.0,0.0,0.010362694,0.0,0.0,0.015544041,0.005181347,0.010362694,0.010362694,0.0,0.020725389,0.0,0.2,0.0,0.0,0.3,0.1,0.2,0.2,0.0,1.0,0.0,2.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145,0,0,english speaking and nordic
27005,4417.85,commercial,Lil Baby - Lil Uzi Vert,album,atl hip hop,5372519,True,My Turn,2/28/2020,9,20,0,0,11,-8,0,0,0,0,0,0,120,214215,4,hip hop,260.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-8.95,-10.0,-32.0,-8.0,8.0,4.0,5.0,7.0,1.0,5.0,1.0,2.0,13.0,5.0,571.0,0.014010508,0.007005254,0.008756567,0.012259194,0.001751313,0.008756567,0.001751313,0.003502627,0.022767075,0.008756567,0.242424242,0.121212121,0.151515152,0.212121212,0.03030303,0.151515152,0.03030303,0.060606061,0.722222222,0.277777778,12.0,17.0,1.0,0.0,0.0,1.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,english speaking and nordic
27011,2106.0,photograph,Ed Sheeran,album,pop,71783101,False,x (Wembley Edition),2013,6,24,0,0,4,-10,1,0,0,0,0,0,107,258987,4,pop,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,1.0,-0.2,-3.0,-3.0,1.0,2.0,2.0,0.0,2.0,4.0,2.0,0.0,3.0,4.0,5.0,269.0,0.007434944,0.007434944,0.0,0.007434944,0.014869888,0.007434944,0.0,0.011152416,0.014869888,0.018587361,0.133333333,0.133333333,0.0,0.133333333,0.266666667,0.133333333,0.0,0.2,0.444444444,0.555555556,3.0,4.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,0,0,english speaking and nordic
27046,148.85,god rest ye merry gentlemen - single version,Bing Crosby,album,adult standards,316402,False,White Christmas,1/1/1970,4,12,0,0,0,-10,0,0,0,0,0,0,101,137720,5,pop,18571.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0,0,english speaking and nordic
27050,2101.75,god is,Kanye West,album,chicago rap,12691508,False,JESUS IS KING,10/25/2019,8,11,0,0,1,-3,1,0,0,0,0,0,105,203141,4,rap,386.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,1.0,1.0,0.0,-0.4,2.0,14.0,0.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0,6.0,6.0,6.0,240.0,0.016666667,0.0125,0.004166667,0.016666667,0.016666667,0.004166667,0.004166667,0.025,0.025,0.025,0.166666667,0.125,0.041666667,0.166666667,0.166666667,0.041666667,0.041666667,0.25,0.5,0.5,1.0,0.0,1.0,0.0,0.0,1.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,english speaking and nordic
27072,311.2,only you,Cheat Codes - Little Mix,single,dance pop,1727948,False,Only You (with Little Mix),6/22/2018,1,1,0,0,4,-4,0,0,0,0,0,0,108,189401,4,pop,876.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,0,english speaking and nordic
27114,194.8,morado,J Balvin,album,latin,23718139,False,Colores,3/19/2020,5,10,0,0,11,-3,0,0,0,0,0,0,97,200267,4,latin,240.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,0,0,english speaking and nordic
27144,273.4,runnin with the devil - 2015 remaster,Van Halen,album,album rock,3550384,False,Van Halen (Remastered),2/10/1978,1,11,0,0,8,-6,0,0,0,0,0,0,95,214960,4,rock,15609.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,1,english speaking and nordic
27160,619.9,east atlanta love letter,6LACK - Future,album,alternative r&b,2580696,True,East Atlanta Love Letter,9/14/2018,3,14,0,0,5,-11,0,0,0,0,0,0,61,246088,4,r&b/soul,792.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,0,0,english speaking and nordic
27173,102.0,love so soft,Kelly Clarkson,single,dance pop,6992370,False,Love So Soft,9/7/2017,1,1,0,0,11,-5,1,0,0,0,0,0,130,172599,4,pop,1164.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,4.3,3.0,9.0,5.0,0.0,3.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,6.0,344.0,0.0,0.00872093,0.0,0.0,0.011627907,0.0,0.005813953,0.002906977,0.002906977,0.01744186,0.0,0.3,0.0,0.0,0.4,0.0,0.2,0.1,0.142857143,0.857142857,0.0,21.0,1.0,0.0,0.0,1.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,0,0,english speaking and nordic
27190,6506.95,underneath the tree,Kelly Clarkson,album,dance pop,6992370,False,Wrapped In Red,10/25/2013,2,16,0,0,8,-5,1,0,0,0,0,0,159,229640,4,pop,2568.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,-1.0,-1.0,1.0,0.6,-1.0,-1.0,2.0,1.0,2.0,1.0,0.0,5.0,2.0,1.0,2.0,3.0,5.0,230.0,0.004347826,0.008695652,0.004347826,0.0,0.02173913,0.008695652,0.004347826,0.008695652,0.013043478,0.02173913,0.071428571,0.142857143,0.071428571,0.0,0.357142857,0.142857143,0.071428571,0.142857143,0.375,0.625,4.0,2.0,1.0,0.0,0.0,1.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,1,english speaking and nordic
27219,383.15,sober ii,Lorde,album,art pop,6631708,True,Melodrama,6/16/2017,7,11,0,0,8,-11,0,0,0,0,0,0,112,178639,4,pop,1247.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,0,english speaking and nordic
27229,1392.3,power is power,SZA - The Weeknd - Travis Scott - Game of Thrones,album,pop,3840363,False,For The Throne (Music Inspired by the HBO Series Game of Thrones),4/26/2019,2,14,0,0,4,-7,1,0,0,0,0,0,179,211267,4,pop,568.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,-3.55,-6.0,-2.0,0.0,1.0,3.0,0.0,8.0,5.0,4.0,1.0,6.0,6.0,6.0,333.0,0.003003003,0.009009009,0.0,0.024024024,0.015015015,0.012012012,0.003003003,0.018018018,0.018018018,0.018018018,0.035714286,0.107142857,0.0,0.285714286,0.178571429,0.142857143,0.035714286,0.214285714,0.5,0.5,1.0,1.0,1.0,0.0,0.0,1.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,0,0,english speaking and nordic
27252,509.1,if i were u,blackbear - Lauv,album,pop,3657373,True,everything means nothing,8/21/2020,10,12,0,0,8,-5,1,0,0,0,0,0,82,186468,4,pop,85.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,-4.3,-5.0,-14.0,0.0,6.0,2.0,2.0,6.0,4.0,5.0,3.0,3.0,7.0,7.0,450.0,0.013333333,0.004444444,0.004444444,0.013333333,0.008888889,0.011111111,0.006666667,0.006666667,0.015555556,0.015555556,0.193548387,0.064516129,0.064516129,0.193548387,0.129032258,0.161290323,0.096774194,0.096774194,0.5,0.5,2.0,1.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,1,english speaking and nordic
27268,517.7,kills you slowly,The Chainsmokers,single,dance pop,16931568,True,World War Joy...Kills You Slowly,3/29/2019,1,2,0,0,1,-8,0,0,0,0,0,0,149,213333,4,pop,596.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-2.7,-2.0,-11.0,-1.0,3.0,1.0,3.0,1.0,4.0,3.0,2.0,3.0,6.0,5.0,333.0,0.009009009,0.003003003,0.009009009,0.003003003,0.012012012,0.009009009,0.006006006,0.009009009,0.018018018,0.015015015,0.15,0.05,0.15,0.05,0.2,0.15,0.1,0.15,0.545454545,0.454545455,8.0,5.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,0,0,english speaking and nordic
27290,3.2,bad child,Tones And I,single,australian pop,2283019,True,Bad Child/Can't Be Happy All The Time,3/11/2020,1,2,0,0,6,-4,0,0,0,0,0,0,117,221467,4,pop,248.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,197,0,0,english speaking and nordic
27313,2912.05,loco contigo,DJ Snake - J Balvin - Tyga,single,dance pop,7101818,False,Loco Contigo (with J. Balvin & Tyga),6/13/2019,1,1,0,0,6,-3,0,0,0,0,0,0,96,185195,4,pop,520.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0,0,english speaking and nordic
27348,3940.2,playing games  - extended version,Summer Walker - Bryson Tiller,album,pop,1739825,True,Over It,10/4/2019,3,18,0,0,11,-6,0,0,0,0,0,0,115,143227,4,pop,407.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,-1.0,-1.0,1.0,1.05,-1.0,-1.0,3.0,3.0,2.0,2.0,0.0,4.0,1.0,1.0,4.0,5.0,8.0,321.0,0.009345794,0.00623053,0.00623053,0.0,0.012461059,0.003115265,0.003115265,0.012461059,0.015576324,0.024922118,0.176470588,0.117647059,0.117647059,0.0,0.235294118,0.058823529,0.058823529,0.235294118,0.384615385,0.615384615,5.0,3.0,1.0,0.0,0.0,1.0,Desire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,1,english speaking and nordic
27372,134.75,touch eem body,XXXTENTACION - Bass Santana - Kin$oul - Reddz,album,emo rap,22910410,True,"XXXTENTACION Presents: Members Only, Vol. 4",1/23/2019,11,24,0,0,11,-11,0,0,0,0,0,0,129,187907,4,rap,661.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-2.65,-9.0,-20.0,-3.0,7.0,5.0,9.0,8.0,8.0,7.0,2.0,7.0,15.0,12.0,442.0,0.015837104,0.011312217,0.020361991,0.018099548,0.018099548,0.015837104,0.004524887,0.015837104,0.033936652,0.027149321,0.132075472,0.094339623,0.169811321,0.150943396,0.150943396,0.132075472,0.037735849,0.132075472,0.555555556,0.444444444,14.0,13.0,1.0,0.0,0.0,1.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,0,0,english speaking and nordic
27375,323.55,loaded gun,6LACK,album,alternative r&b,2580696,True,East Atlanta Love Letter,9/14/2018,2,14,0,0,1,-6,0,0,0,0,0,0,127,198442,4,r&b/soul,792.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,-1.0,-1.0,1.0,2.25,-3.0,-1.0,6.0,8.0,11.0,6.0,7.0,10.0,6.0,7.0,7.0,10.0,16.0,358.0,0.022346369,0.030726257,0.016759777,0.019553073,0.027932961,0.016759777,0.019553073,0.019553073,0.027932961,0.044692737,0.129032258,0.177419355,0.096774194,0.112903226,0.161290323,0.096774194,0.112903226,0.112903226,0.384615385,0.615384615,9.0,6.0,-1.0,1.0,0.0,0.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,0,0,english speaking and nordic
27402,452.2,i guess i just feel like,John Mayer,single,neo mellow,4770134,False,I Guess I Just Feel Like,2/22/2019,1,1,0,0,4,-8,1,0,0,0,0,0,159,285480,4,indie,631.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-1.0,1.0,1.0,0.5,-1.0,4.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,117.0,0.0,0.017094017,0.008547009,0.008547009,0.025641026,0.008547009,0.025641026,0.025641026,0.017094017,0.025641026,0.0,0.142857143,0.071428571,0.071428571,0.214285714,0.071428571,0.214285714,0.214285714,0.4,0.6,0.0,1.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,1,english speaking and nordic
27417,3791.6,solo de mi,Bad Bunny,album,latin,26265604,True,X 100PRE,12/23/2018,9,15,0,0,10,-4,0,0,0,0,0,0,179,197968,4,latin,692.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,english speaking and nordic
27434,111.05,changes,Lauv,album,pop,3587039,False,~how i'm feeling~,1/2/2020,1,8,0,0,2,-8,1,0,0,0,0,0,148,160187,4,pop,317.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,-1.0,-1.0,1.0,0.35,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,0.00621118,0.0,0.0,0.0,0.0,0.00621118,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,0,0,english speaking and nordic
27448,3337.6,blue tint,Drake,album,canadian hip hop,50593376,True,Scorpion,6/29/2018,8,25,0,0,7,-10,0,0,0,0,0,0,133,162800,4,hip hop,869.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,1,english speaking and nordic
